Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",1999,1999,tonnes,11385207,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2000,2000,tonnes,12877317,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2001,2001,tonnes,17221867,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2002,2002,tonnes,18426845,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2003,2003,tonnes,17565057,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2004,2004,tonnes,17776057,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2005,2005,tonnes,19290054,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2006,2006,tonnes,20072118,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2007,2007,tonnes,20669212,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2008,2008,tonnes,22392719,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2009,2009,tonnes,18655209,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2010,2010,tonnes,23639951,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2011,2011,tonnes,23869024,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2012,2012,tonnes,20437483,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2013,2013,tonnes,21341859,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,568,"Melons, other (inc.cantaloupes)",2014,2014,tonnes,21897901,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1961,1961,tonnes,2552865,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1962,1962,tonnes,2664939,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1963,1963,tonnes,2857218,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1964,1964,tonnes,2915868,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1965,1965,tonnes,2941424,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1966,1966,tonnes,2964808,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1967,1967,tonnes,3109877,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1968,1968,tonnes,3152075,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1969,1969,tonnes,3201154,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1970,1970,tonnes,3343387,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1971,1971,tonnes,3458957,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1972,1972,tonnes,3544893,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1973,1973,tonnes,3582887,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1974,1974,tonnes,3799345,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1975,1975,tonnes,3806577,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1976,1976,tonnes,3936967,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1977,1977,tonnes,4067203,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1978,1978,tonnes,4295271,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1979,1979,tonnes,4427642,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1980,1980,tonnes,4688953,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1981,1981,tonnes,4960399,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1982,1982,tonnes,5094839,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1983,1983,tonnes,5456530,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1984,1984,tonnes,5764860,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1985,1985,tonnes,6057372,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1986,1986,tonnes,6308907,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1987,1987,tonnes,6627981,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1988,1988,tonnes,6261444,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1989,1989,tonnes,6305677,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1990,1990,tonnes,6666365,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1991,1991,tonnes,6826160,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1992,1992,tonnes,6948416,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1993,1993,tonnes,7751109,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1994,1994,tonnes,8106844,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1995,1995,tonnes,8276947,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1996,1996,tonnes,8974802,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1997,1997,tonnes,9203168,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1998,1998,tonnes,9582894,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",1999,1999,tonnes,9853055,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2000,2000,tonnes,10028228,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2001,2001,tonnes,10275875,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2002,2002,tonnes,11785231,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2003,2003,tonnes,12188729,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2004,2004,tonnes,12947731,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2005,2005,tonnes,13099036,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2006,2006,tonnes,13530759,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2007,2007,tonnes,14020686,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2008,2008,tonnes,14552434,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2009,2009,tonnes,14839333,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2010,2010,tonnes,15271857,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2011,2011,tonnes,15648962,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2012,2012,tonnes,15738606,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2013,2013,tonnes,15973679,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,394,"Pumpkins, squash and gourds",2014,2014,tonnes,16075283,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,567,Watermelons,1961,1961,tonnes,10755130,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,567,Watermelons,1962,1962,tonnes,11212991,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,567,Watermelons,1963,1963,tonnes,10518936,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,567,Watermelons,1964,1964,tonnes,10220946,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,567,Watermelons,1965,1965,tonnes,10432124,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,567,Watermelons,1966,1966,tonnes,10675221,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,567,Watermelons,1967,1967,tonnes,11513653,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5300,Asia,5510,Production,567,Watermelons,1968,1968,tonnes,12220132,A,"Aggregate, may include official, semi-official, estimated or calculated data"
